19_TECH_TWOS_FLET,09_22_13_17_25.csv,160,160,160,5426,5434,5454,5464,5503,5450,5431,4939,3149,3128,3113,3136,3104,3094,3083,3105,3085,3088,3089,3089,3111,3094,3081,3079,3088,3083,3092,3097,3109,3089,3085,3083,3105,2851,2529,2531,2528,2529,2527,2554,2527,2520,2533,2525,2519,2545,2523,2542,2564,2528,2526,2534,2536,2551,2568,2550,2537,2550,2537,2553,2575,2557,2582,2574,2542,2532,2528,2527,2523,2534,2552,2530,2522,2525,2524,2553,2526,2528,2527,2530,2538,2595,2554,2542,2545,2533,2535,2530,2573,2531,2528,2525,2526,2524,2530,2524,2526,2532,2531,2526,2533,2527,2537,2533,2544,2529,2520,2519,2522,2520,2520,2523,2518,2536,2526,2522,2517,2527,2531,2534,2527,2516,2521,2521,2518,2520,2522,2520,2519,2522,2517,2521,2522,2529,2524,2527,2537,2530,2520,2521,2518,2520,2520,2519,2519,2519,2521,2522,2523,2521,2526,2533,2529,2548,2522,2521,2523,2518,2519,2543,2526,2521,2520,2517,2517,2521,2526,2523,2531,2527,2536,2522,2521,2520,2524,2520,2522,2523,2516,2527,2528,2526,2521,2530,2533,2526,2529,2519,2531,2522,
1_TECH_XOR_INTERMEDIATE,09_22_13_11_47.csv,160,160,160,3032,3022,3042,3034,3022,3027,3031,3028,3025,3034,3019,3023,3051,990,715,721,725,722,720,717,741,727,721,717,713,720,720,722,719,715,739,739,724,726,723,720,722,739,720,715,716,715,720,744,715,715,723,725,727,726,723,714,715,728,722,720,717,719,720,725,723,718,713,720,743,728,719,716,716,716,738,721,717,714,715,738,721,724,719,721,723,721,721,712,715,716,739,721,716,714,716,717,719,725,722,721,716,719,740,720,720,718,718,721,718,717,716,720,724,736,728,723,715,713,720,725,719,718,714,715,724,723,741,724,721,720,724,749,725,723,720,716,741,721,716,716,717,716,741,740,723,722,717,713,721,722,718,717,738,717,716,738,721,727,720,720,739,726,717,715,717,716,729,747,717,718,716,717,719,726,724,721,723,714,739,721,717,716,713,719,722,722,718,724,722,744,727,724,716,728,
20_TECH_TWOS_CRC,09_22_13_17_46.csv,160,160,160,5248,5232,5241,5196,3004,2974,2964,2964,2966,2967,2964,2964,2972,2974,2994,2961,2961,2966,2966,2973,2980,2971,2968,2957,2964,2964,2957,2740,2438,2445,2430,2431,2430,2428,2429,2457,2494,2464,2500,2448,2435,2431,2427,2804,2447,2447,2430,2465,2448,2437,2458,2443,2499,2445,2458,2464,2476,2469,2465,2457,2438,2428,2427,2449,2447,2422,2427,2435,2432,2450,2431,2433,2425,2421,2432,2437,2432,2423,2448,2465,2451,2446,2435,2430,2440,2435,2435,2434,2422,2425,2426,2425,2430,2431,2429,2434,2427,2424,2426,2427,2431,2446,2431,2430,2429,2427,2433,2428,2424,2432,2426,2424,2424,2424,2427,2426,2422,2434,2429,2437,2435,2434,2432,2429,2429,2428,2430,2429,2430,2434,2425,2430,2428,2440,2431,2437,2432,2430,2428,2440,2428,2430,2429,2423,2437,2426,2424,2427,2427,2431,2432,2431,2428,2432,2424,2423,2444,2429,2427,2428,2424,2422,2427,2444,2433,2426,2434,2436,2434,2454,2433,2443,2446,2425,2427,2422,2417,2440,2448,2444,2421,2418,2420,2446,2463,2434,2449,2448,2425,2426,
21_TECH_FLET_CRC,09_22_13_18_17.csv,160,160,160,8034,8036,8072,8087,8059,8047,8073,8041,7677,7392,7390,7416,7389,7393,7407,7407,7389,7401,7420,7403,7387,7441,7388,7416,7404,7382,7400,7401,7382,7382,7415,7469,7453,7447,7444,7464,7446,7511,7495,7410,7384,7388,7385,7422,7448,7421,7398,7390,7406,7386,7408,7389,7411,7386,7404,7386,7399,7403,7402,7409,7412,7382,7410,7383,7399,7419,7409,7387,7413,7393,7418,7392,7415,7385,7406,7383,7401,7384,7403,7382,7401,7385,7415,7382,7427,7395,7420,7389,7400,7382,7398,7382,7398,7383,7398,7379,7398,7380,7403,7391,7400,7393,7411,7391,7431,7394,7404,7384,7399,7382,7414,7385,7413,7386,7401,7382,7402,7387,7406,7387,7403,7401,7400,7382,7398,7379,7397,7384,7395,7383,7408,7382,7398,7380,7403,7385,7408,7386,7399,7386,7403,7395,7382,7379,7393,7391,7396,7382,7396,7379,7398,7385,7406,7404,7398,7385,7399,7384,7400,7379,7407,7381,7394,7386,7398,7384,7399,7390,7401,7401,7408,7379,7408,7386,7404,7390,7398,7381,7396,7385,7396,7381,7393,7395,7423,7404,7404,7395,7417,7382,
22_TECH_NO_ED,09_22_13_18_32.csv,160,160,160,574,563,552,556,563,572,556,586,552,556,567,551,548,549,565,547,554,550,542,550,554,550,559,555,557,547,547,557,556,554,565,556,563,553,554,544,546,553,557,548,546,549,554,549,545,545,556,550,554,550,548,559,552,545,548,545,554,555,548,547,571,562,582,556,555,548,571,553,549,550,550,556,555,547,548,545,546,543,551,554,548,562,549,557,548,554,557,555,547,575,556,556,553,549,554,556,555,551,548,545,549,560,548,541,543,553,547,551,552,554,552,557,548,545,547,558,553,576,545,551,555,552,557,543,542,551,555,529,546,550,546,544,546,543,547,551,553,550,553,551,552,546,543,526,546,545,545,542,545,547,548,543,549,541,555,540,546,547,548,557,558,549,546,548,546,567,551,552,551,550,544,544,546,545,573,549,547,549,547,551,544,549,549,551,552,550,543,539,547,555,
2_TECH_XOR_INTERNAL,09_22_13_12_02.csv,160,160,160,5204,5214,5236,5210,5208,3097,2957,2960,2961,2962,2957,2960,2984,2958,2953,2974,2978,2949,2955,2957,2959,2991,2974,2967,2974,2952,2972,2950,2965,2947,2437,2422,2417,2414,2418,2431,2433,2421,2414,2415,2435,2417,2436,2418,2426,2414,2427,2436,2432,2413,2428,2424,2421,2423,2431,2422,2419,2414,2426,2424,2422,2424,2422,2420,2416,2413,2415,2420,2429,2423,2426,2423,2439,2453,2433,2455,2456,2457,2450,2451,2455,2451,2463,2442,2453,2447,2462,2462,2452,2443,2445,2428,2419,2416,2412,2441,2415,2411,2411,2412,2438,2418,2420,2418,2416,2413,2425,2438,2474,2438,2437,2419,2414,2416,2412,2434,2413,2416,2433,2418,2418,2411,2413,2412,2412,2415,2414,2413,2413,2414,2411,2433,2413,2417,2416,2417,2416,2441,2412,2411,2422,2411,2431,2415,2415,2414,2415,2413,2413,2414,2417,2417,2417,2424,2416,2414,2419,2413,2434,2433,2412,2410,2411,2412,2432,2414,2417,2416,2431,2417,2416,2414,2423,2415,2426,2416,2412,2433,2411,2418,2434,2412,2410,2419,2416,2454,2432,2415,2412,2412,
3_TECH_ONES_EXTERNAL,09_22_13_12_17.csv,160,160,160,796,787,817,777,785,787,774,781,797,786,811,787,795,790,779,786,776,775,812,776,778,790,789,782,778,783,782,778,782,786,777,782,776,774,773,781,778,788,780,775,775,764,787,782,779,786,774,783,781,775,782,777,776,780,782,769,782,777,775,785,774,784,775,789,770,803,776,776,781,770,776,792,792,777,791,790,808,786,802,786,792,786,778,779,782,796,784,782,794,790,802,785,782,781,784,827,782,782,796,776,782,786,788,790,780,797,781,778,777,773,779,789,787,778,788,776,782,787,787,779,779,777,778,782,772,782,775,781,776,783,791,779,777,776,784,790,790,782,786,776,783,783,777,784,787,777,779,785,773,780,778,776,789,782,773,779,779,783,791,773,784,782,780,780,787,777,782,792,782,788,778,796,787,784,779,778,787,785,774,779,777,779,774,771,785,786,785,800,775,779,
4_TECH_ONES_INTERMEDIATE,09_22_13_12_32.csv,160,160,160,2995,2988,2990,2985,2990,831,710,709,714,713,706,708,705,737,713,708,712,716,742,719,707,706,732,736,711,705,707,714,712,710,705,712,742,719,720,708,712,737,713,716,710,710,713,715,708,707,736,720,718,712,711,708,713,731,700,717,713,710,732,712,710,708,713,743,716,714,708,707,706,717,713,709,707,706,728,713,712,714,710,712,733,711,709,706,709,706,713,725,709,707,707,709,715,749,716,712,745,712,727,711,709,706,707,710,729,709,718,712,720,714,713,706,717,708,730,708,706,707,708,707,722,707,708,714,714,729,714,707,707,706,704,720,707,707,710,705,708,708,711,710,711,712,721,725,709,707,707,705,723,705,705,706,706,737,729,714,711,701,702,726,707,725,707,710,708,723,704,701,718,718,712,714,716,710,707,725,705,707,705,705,727,705,710,705,725,711,716,707,721,703,
5_TECH_ONES_INTERNAL,09_22_13_12_50.csv,160,160,160,5177,5138,5129,5130,5171,5160,5128,5125,3055,2941,2905,2909,2907,2933,2911,2910,2905,2937,2966,2921,2922,2924,2924,2932,2915,2909,2909,2931,2910,2912,2910,2907,2927,2911,2914,2947,2929,2915,2913,2912,2907,2931,2928,2914,2909,2804,2407,2399,2384,2378,2393,2391,2388,2384,2390,2383,2396,2384,2382,2378,2378,2403,2386,2379,2380,2379,2397,2385,2386,2384,2384,2401,2383,2379,2377,2377,2381,2382,2384,2382,2379,2382,2381,2381,2384,2385,2409,2387,2381,2399,2404,2401,2426,2390,2407,2402,2464,2404,2417,2431,2415,2430,2423,2413,2434,2407,2392,2387,2382,2405,2385,2384,2382,2384,2382,2385,2387,2389,2391,2391,2389,2406,2407,2446,2410,2393,2386,2389,2386,2398,2383,2384,2382,2402,2401,2393,2394,2382,2381,2390,2381,2410,2382,2388,2382,2390,2382,2388,2391,2392,2387,2415,2392,2413,2385,2381,2378,2378,2378,2407,2382,2380,2378,2384,2377,2403,2427,2392,2386,2402,2378,2406,2383,2379,2379,2379,2379,2406,2384,2399,2380,2379,2395,2409,2391,2382,2384,2377,2380,2396,
6_TECH_TWOS_EXTERNAL,09_22_13_13_05.csv,160,160,160,774,789,813,794,775,778,787,771,787,791,786,789,779,778,788,782,776,781,780,785,779,792,779,786,787,786,779,795,816,791,775,779,782,785,793,789,808,786,780,781,784,779,782,781,785,781,783,776,794,792,782,786,785,781,778,782,786,780,776,784,788,770,782,779,792,774,775,783,795,785,790,773,785,782,782,787,784,787,787,780,792,783,779,778,789,785,781,780,785,781,779,781,782,778,783,774,765,784,783,768,779,785,786,776,780,787,780,807,796,772,775,774,786,791,786,779,784,780,792,790,793,803,778,783,784,788,784,777,779,783,785,786,789,773,783,783,779,785,784,793,793,774,766,784,781,781,781,788,779,778,773,780,780,786,768,787,781,776,779,782,787,793,779,784,782,784,786,782,788,786,778,778,776,773,783,784,777,780,779,803,775,772,776,770,770,789,780,779,785,787,
7_TECH_TWOS_INTERMEDIATE,09_22_13_13_20.csv,160,160,160,2986,2325,733,715,713,709,705,707,709,736,708,706,707,728,725,727,716,722,721,714,725,709,711,707,722,705,710,706,727,723,706,707,713,752,730,715,708,706,722,711,707,707,706,706,708,727,711,711,710,711,712,708,707,705,708,713,709,707,706,706,733,725,714,712,711,718,714,706,706,705,706,717,707,718,707,707,709,705,711,712,711,710,728,709,706,707,726,709,709,706,699,706,715,713,713,712,710,724,713,706,714,704,706,714,707,704,706,706,710,712,711,718,707,706,725,706,707,705,705,705,707,706,709,711,710,722,739,711,706,716,709,727,702,711,710,729,725,707,707,729,714,729,715,719,706,706,705,704,710,707,711,707,707,707,713,717,713,710,713,736,713,712,704,708,722,709,707,707,711,710,712,716,737,728,705,709,712,718,706,707,708,707,705,731,724,706,710,709,719,711,
8_TECH_TWOS_INTERNAL,09_22_13_13_37.csv,160,160,160,5141,5139,5150,5144,5164,3095,2917,2916,2917,2913,2918,2939,2913,2913,2912,2920,2936,2925,2919,2926,2925,2916,2919,2916,2915,2918,2941,2919,2440,2387,2392,2418,2385,2412,2397,2393,2425,2396,2393,2388,2388,2384,2407,2387,2385,2387,2396,2406,2390,2388,2396,2396,2392,2402,2395,2387,2384,2391,2388,2389,2389,2389,2387,2389,2392,2389,2388,2405,2395,2420,2397,2389,2390,2390,2389,2392,2386,2391,2389,2389,2388,2387,2401,2417,2425,2410,2411,2431,2401,2423,2404,2415,2433,2446,2416,2406,2405,2415,2413,2397,2395,2394,2389,2401,2388,2389,2391,2393,2399,2385,2391,2391,2392,2387,2396,2410,2416,2426,2400,2392,2394,2386,2389,2388,2390,2391,2392,2394,2391,2384,2389,2388,2393,2396,2395,2394,2393,2386,2389,2392,2400,2390,2388,2387,2393,2402,2392,2390,2389,2409,2414,2419,2399,2426,2390,2389,2385,2388,2386,2389,2389,2392,2391,2386,2392,2389,2394,2393,2395,2427,2389,2387,2391,2388,2408,2420,2412,2387,2385,2389,2389,2407,2420,2392,2395,2393,2394,2388,2408,2389,
9_TECH_FLETCHER_EXTERNAL,09_22_13_13_52.csv,160,160,160,1027,1022,1020,1032,1035,1025,1026,1030,1019,1029,1049,1030,1020,1020,1027,1022,1025,1027,1041,1024,1020,1021,1028,1016,1024,1026,1022,1022,1018,1025,1021,1024,1047,1027,1019,1021,1041,1053,1019,1022,1041,1027,1015,1021,1041,1028,1053,1024,1044,1023,1019,1015,1031,1019,1019,1019,1013,1022,1009,1017,1026,1017,1021,1022,1012,1015,1016,1016,1014,1014,1016,1018,1036,1011,1015,1015,1032,1019,1022,1018,1015,1017,1018,1014,1010,1018,1013,1013,1027,1017,1016,1011,1021,1023,1021,1012,1017,1033,1016,1014,1015,1020,1015,1015,1020,1018,1019,1019,1028,1025,1016,1015,1017,1025,1017,1021,1013,1014,1018,1016,1015,1010,1022,1010,1020,1024,1020,1015,1011,1020,1016,1013,1018,1015,1016,1016,1020,1024,1026,1025,1015,1021,1014,1016,1016,1014,1016,1013,1019,1013,1016,1020,1015,1022,1021,1017,998,1016,1018,1014,1012,1019,1010,1015,1015,1010,1021,1012,1023,1022,1011,1016,1013,1014,1013,1015,1022,1020,1017,1014,1015,1025,1021,1041,1010,1019,1016,1012,1015,1018,
